,0,1,2,class
44,0.5090825393995214,3.8383863600219867,-2.7450929806808384,daisy
45,-0.58963247522582,-1.1250174079871833,2.4756635443963795,daisy
46,-2.1868423385210525,1.3155028742118646,3.2079833432945355,daisy
47,2.580722824504946,2.0706403895921683,2.615927310380357,sunflower
48,-1.1414752577200502,-1.08097977688678,1.9708723766484257,daisy
49,-0.8480726403424688,-0.8072260643161763,2.7272836340564437,daisy
50,-1.7994442289013652,1.29672705637156,3.2425331349999786,daisy
51,-2.6028951202065382,0.8873186507497665,2.013980755809292,rose
52,-0.5157816466769046,1.06185956170619,-0.17895842993873323,rose
53,-1.8358384115670612,2.1437355306126373,1.8953928879600213,rose
54,-1.365334123810599,-2.096984223193335,1.262700047444216,daisy
55,-1.2520067367715095,1.611838305394286,1.607110900372747,rose
56,1.3835170853745322,2.2425022311206444,-1.8404750938655758,daisy
57,3.9362807140867204,1.7823259436195316,4.182622406132824,sunflower
58,-2.0679866977870396,-1.486125374718436,1.0448671585300884,daisy
59,-0.9910582542574605,-2.2918191220662565,1.2777835207192227,daisy
60,0.019027525004632784,-1.622876151494612,2.6502248937049453,daisy
61,1.151846001700929,1.1982020887849623,-0.9009740616334374,daisy
62,2.90046673944344,1.2553546461007854,3.124638462350865,sunflower
63,-0.9129312587029508,-2.406058369653679,1.5611865163491776,daisy
64,1.4058212902963065,2.3763180238571424,-2.009971231338364,daisy
65,-0.5488571634730652,-0.840377535083458,2.623392289864729,daisy
66,2.7618625156763215,2.197461337080691,-1.5810155745952774,daisy
67,3.4197142632164006,1.5924837513618773,3.38315873576179,sunflower
68,1.6407809432816465,1.3118999464282466,-0.9187367997589106,daisy
69,1.1528157435030746,1.5993521324234652,-1.7696098945939671,daisy
70,1.8288497536769341,1.1975770365080478,1.5865169635245866,sunflower
71,0.7358410287406887,1.7660322232880197,-1.42964660308926,daisy
72,1.7448650754744068,0.6996451794980839,-1.0710507638367757,daisy
73,2.51834103324203,-0.6491561302209723,0.2030370557851484,daisy
74,0.26899797691618743,2.1866369919659325,-1.8927182584713214,daisy
75,-2.913994121903804,-1.5025672699672405,0.5270277196913371,daisy
76,-0.6150231686389281,0.9412058043226158,0.9842471149438629,rose
77,2.190503027953068,1.7479638993928506,-1.6669448561472366,daisy
78,2.485789773326455,2.7494422036276442,2.758020478951389,sunflower
79,1.4737950986249688,0.3459927984578328,-1.1833755492348956,daisy
80,-1.2450653621663044,-1.810224188205836,1.6625699728099164,daisy
81,-0.9514273423417334,1.359564624281907,-1.3515551247462954,sunflower
82,-2.26466424760099,0.6519864759310425,2.231899942800808,daisy
83,-2.095478890655367,0.5066814911460685,1.3477805345649783,rose
84,1.602717608665746,3.6328276982523464,1.2505701939341707,sunflower
85,0.2074792038355715,-2.490848525681149,2.3097548924693547,daisy
86,-2.478354828231368,1.1386911273322946,2.002504877262981,rose
87,1.8269711172843173,3.0264051439507322,-2.7149993773036414,daisy
88,-1.2163779979679348,-2.6727613691689385,0.9799754529917332,daisy
89,-2.860726698605089,-0.3675812560721068,1.1782143489412762,daisy
90,0.9678808732155446,2.2011409975477596,0.9684613569960694,sunflower
91,-1.0602233101367708,2.046956138038732,2.0156622618100557,rose
92,-2.237008063888228,0.4477363252404185,1.0324120087904933,rose
93,-2.4078372579463188,-1.4426230588351026,0.7860188799675942,daisy
94,-1.5124883169304129,1.4327996628704667,-1.8136573526727942,sunflower
95,-2.3609682917143058,0.566067273144726,2.446029780753145,rose
96,1.818184435938559,1.468316330826862,1.8098685499817182,sunflower
97,1.6887988809889112,1.6855569603093954,1.5788145746581002,sunflower
98,-0.47698877565573294,-3.071885214083083,1.067025962955163,daisy
99,3.6753163386727032,0.8271189525361334,-1.644248273029269,daisy
100,-1.8656759702992594,-0.8099075149797625,1.7406442790634906,daisy
101,0.08541192440960832,1.5264185151170575,2.5882364390698056,rose
102,-1.9809727196545948,2.360019097543713,2.7483085341044964,rose
103,0.890890085504203,2.455212213950358,-2.1826411740844476,daisy
104,-1.2362965649159137,-2.3487591387917064,0.9730150233738545,daisy
105,1.6679985178670766,1.8438119531412431,1.5810030899315717,sunflower
106,2.2806364801029364,1.3943572696695643,-1.1126972394528691,daisy
107,-2.4107958811564307,1.5320600351798834,2.5189931375120027,rose
108,-0.9510492170169276,2.1613845104949485,1.882264892719093,rose
109,1.6513534849699518,2.56555188624989,-2.538512327813128,daisy
110,-1.2460802569607534,0.933583565433919,0.9077695401817182,rose
111,3.263796889925258,2.931157051231062,3.178200977003984,sunflower
112,-2.357217746060934,-0.7198465543492281,1.47277489680835,daisy
113,-0.5023483144228841,0.6107323892606643,1.3681546018904287,rose
114,-0.9569385567685529,-0.8372380984521894,2.9254513639693123,daisy
115,0.4168235793291395,1.7606260377392229,-1.0200894729328684,daisy
116,-2.226633478608616,-0.9300599036490655,1.3625090206866255,daisy
117,0.9505595365905337,1.4993983840443739,-1.6171672372585395,daisy
118,-0.37575417871831274,-0.827362543004326,2.853069683178237,daisy
119,0.8703863954591058,2.1440006503801285,-2.0871221047089152,daisy
120,1.118981847404156,3.460427663773704,-2.6089654219684775,daisy
121,1.3602606954723457,2.093761263411997,1.3829175331703847,sunflower
122,-1.2909774102068463,1.9900165799836276,1.1303626887863722,rose
123,1.6973126411277017,1.724733303859893,1.547642221774805,sunflower
124,-2.1143818418968,-0.4003536212939285,1.7913014081479512,daisy
125,0.8078121501274667,1.8081378994208834,0.8107063194918048,sunflower
126,0.47864076152105817,0.25769387702318847,0.4386345492855048,sunflower
127,0.40835054617641253,0.8999091590018713,0.2958589842563686,sunflower
128,-2.191987258022609,-1.5943318604167331,0.7320112782535736,daisy
129,-0.29308757625065196,0.3412755797837166,0.7129310640396934,rose
130,0.8237657702103742,2.5028135444114756,-1.9876397371277224,daisy
131,0.583062966894615,2.596335486335155,-2.460237102568466,daisy
132,-2.4472865771519388,1.120764321843843,2.754373697598142,rose
133,3.290386503451816,2.682053933368267,3.6585832564042127,sunflower
134,-1.2600300330693803,-1.976611704660225,1.5635438895480067,daisy
135,-2.2798826201273843,-2.8340050046354905,0.4363952280293528,daisy
136,0.5121849668113274,-0.837522372333229,0.9064154723180399,sunflower
137,1.8814090275804904,1.029094166622661,-0.9489861091936161,daisy
138,-1.3944629599720697,0.8817117342234452,1.364572026245829,rose
139,-0.2094411175626576,-1.9130781576257256,2.124199737370594,daisy
140,0.41309394023070656,0.7576593985943992,1.4857172065927118,rose
141,-3.6834147437851463,-0.9617692974313494,0.21558296537981403,daisy
142,0.4863205354532276,1.0912298623577077,0.45127476906514086,sunflower
143,1.6063287332546983,0.09589504278498251,-0.807502329404425,daisy
144,-3.6279426073247727,0.9695653961682456,1.7637169721341557,daisy
145,0.793469005356064,0.760698962188375,-0.8432745657863623,daisy
146,0.2093513488649268,2.888712602414352,-2.4779976505426173,daisy
147,1.5684319896694612,2.3789664489232023,-2.3752986665962217,daisy
148,-1.3139058894413294,0.7954655220559903,1.3235751111883207,rose
149,-0.3060734179950684,3.4147227256414467,-3.171366011953988,daisy
150,0.05830585400110211,2.4026469916242865,2.0670164533035194,rose
151,0.5303722169859619,-4.038035350273233,1.1295942266702346,daisy
152,-1.9467749553086617,1.3526163112472298,2.689303107483042,rose
153,-2.195576065303907,-1.0223327036405183,1.3824584363846006,daisy
154,-0.39335875577133383,1.8619951664200367,1.0013244492997482,rose
155,-1.2188423294529505,2.9314995982313086,2.7316161354062185,rose
156,-1.4296831952295121,-0.1231277595666267,2.644830519521585,daisy
157,-0.8916800781853333,1.3953523573019295,2.09570497801702,rose
158,3.2399060908102526,1.4066732161170568,3.1109833690078403,sunflower
159,0.9224745604437294,2.06015820391908,2.395080209396289,rose
160,1.8165210641012217,3.2355352588939406,1.4709621761910308,sunflower
161,-0.9918806747682454,-1.5969674786603647,1.9176318841925881,daisy
162,-2.2608250701486314,-4.272140113312572,-1.1870343580164686,daisy
163,-0.277078073505592,0.6585397897954823,-0.07801025463986799,sunflower
164,3.1938548394914656,2.9345260982105748,3.1983307902977582,sunflower
165,-1.8419326448487134,-0.5134336484756346,1.9435906156781368,daisy
166,-1.1934447990613257,2.7996239421327784,1.414998451955706,rose
167,2.1712769380177352,1.3000476343115734,2.17407186618737,sunflower
168,1.9005260365006316,0.7815207482453922,-0.6893878440997059,daisy
169,-2.239079541304237,1.3549034876016983,3.5028863844253495,rose
170,2.239327352101254,0.27244942308336006,2.236355814629394,sunflower
171,-2.419631297940332,0.990762207388876,1.1525122587102905,rose
172,2.2867349573249127,1.7536432738845327,-1.898755070843074,daisy
173,0.25613069561129986,0.5008525237929055,0.09405309025767505,sunflower
174,-2.0005871426053483,1.9117090146380438,1.1890749407348837,rose
175,2.2187912331671553,1.0637832592720315,-1.5249139497492505,daisy
176,0.6040807208360568,1.8327889049383854,1.9131485589137547,rose
177,0.6764570984259468,1.5278859791023929,0.4761306265233629,sunflower
178,-2.045967637068458,-1.6593193616221007,0.9445017703373171,daisy
179,-1.2553321436229852,-0.6456984905733074,2.280017345229844,daisy
180,-2.3181000830933955,1.9431578354639285,1.798261183288695,rose
181,0.7131634013103851,2.796576524721883,-2.2138552232067585,daisy
182,1.4644847407493142,1.3512091276943572,1.227186921699594,sunflower
183,-0.008389504124399094,2.470176521498517,-2.3141903826617396,daisy
184,-1.0708319976935123,-1.4010549835244621,2.0377539137335896,daisy
185,-1.9915083235431092,2.43637022423679,0.692883047751309,rose
186,-1.4834537050822716,-0.2557345483966629,2.156690832566369,daisy
187,-2.1972541953180476,2.749320812286017,3.0237732415990646,rose
188,0.07655040158520032,0.8847452410899422,0.7593483682867204,rose
189,1.9775396676537462,2.518580715252925,1.9950691161146707,sunflower
190,2.6652694077679158,1.706324403751771,3.0973222091004535,sunflower
191,0.6526689238056969,2.67990658229564,-2.5049971163361473,daisy
192,0.61621986759418,1.2743486152660233,0.9496295085280149,sunflower
193,-0.3396099314936618,0.8661965936315612,-0.16956741171920786,sunflower
194,-2.263245603511775,-0.49110024399457064,1.416020658127585,daisy
195,0.5333546766624067,0.8053580038802435,0.6253030175063402,sunflower
196,-2.573650464190293,3.9234640219039636,2.2788926503431854,rose
197,-1.9022702628887627,2.0774659671246183,1.6737429082292634,rose
198,1.2933931653580073,3.443754247644919,-2.6883180082647584,daisy
199,1.8401978271994435,1.3210444423152357,1.97493055942394,sunflower
200,-3.7320162569414026,1.9965597137738071,1.5356495276931361,rose
201,1.7396224668236142,2.87054413779033,-2.0715102490255823,daisy
202,2.859766709756409,0.5806943252597667,2.8814474364779397,sunflower
203,0.781624627557617,3.3310747188525367,-2.202108323626132,daisy
204,-0.06548985219439674,-2.26346833879793,2.0761731003838535,daisy
205,3.2307833614465995,0.9594968328725715,-1.0509444880521268,daisy
206,1.3823781145232439,3.1026832097496895,-2.102067322625208,daisy
207,1.1067544738777717,1.1629403657613335,-1.598505428826867,daisy
208,-0.08549924635785167,0.7981299895765028,0.021113718399687675,sunflower
209,2.5559302253091296,1.561522977619985,-1.4445063160326264,daisy
210,-2.978547476499002,-1.9535239042491153,-0.027628013896972226,daisy
211,3.3443111144571125,0.7728682533957715,-0.6474965052313353,daisy
212,-0.8210463641409457,-0.7376044543456183,2.6785331922294544,daisy
213,-1.3754296271268887,-0.756658537668383,2.2116238059702624,daisy
214,-1.5914469623008216,-3.307357011038509,0.33194587311071144,daisy
215,-3.212632469638194,0.5224075446656481,-0.5322530384327409,rose
216,-0.7459480222463781,1.0161529581596436,2.036187747805525,rose
217,-0.5485422607385577,3.783084416267789,-2.6108031139608108,daisy
218,1.192652174906922,3.4327878946293073,0.9031352157302264,sunflower
219,-1.5332688816241067,1.8513634435676032,1.8620866713913022,rose
220,1.026516391175527,2.843302651270984,-2.547980705491293,daisy
221,-3.086120167009888,-0.8387571203001991,0.6996696334665518,daisy
222,-2.751070592540458,0.32251772928499767,-1.615782910373262,rose
223,4.286852097272333,1.084812390286802,4.081749220901538,sunflower
224,0.09143077220542684,1.8779442645481441,2.8126513237211856,rose
225,-0.4378589277561591,0.9143925167889766,-0.3896633552668227,sunflower
226,-1.6053506560489088,-1.1499343173415968,1.4303989434910636,daisy
227,-2.4182754098980226,0.9210300620568936,-0.1285639229818225,rose
228,-1.7395759814147456,-1.1920363988800324,1.6830825973486223,daisy
229,0.9051788562744437,0.6972817651767493,-0.7948652949776568,daisy
230,-0.6834209444021283,1.518303049027913,0.9859856924951097,rose
231,3.3144921182657905,2.136589074971047,3.2878009111121216,sunflower
232,1.4138240735400562,1.87670719422869,1.066948155228562,sunflower
233,-0.9194882854397031,0.45582685765828335,1.9372064394340944,rose
234,0.15466373328284821,2.352351341143602,-1.8830292698964317,daisy
235,-1.2746390731448405,-0.6751385296748392,2.2597697214398105,daisy
236,1.1077946772638625,0.9211179304812871,1.1684990497535663,sunflower
237,-0.15326440777926664,3.163706103440855,-2.5038224683562804,daisy
238,3.073017040354986,0.7662164386222415,3.3615507664361806,sunflower
239,-0.4378360499059293,1.7558488768688654,-1.876768704065672,daisy
240,1.23360502059497,3.5020069335748185,-3.0904975248962687,daisy
241,3.8089002984708378,0.1191312210102844,-0.9844443509938768,daisy
242,2.7002671019685334,1.6882968221878796,-1.6111767250654796,daisy
243,-2.4252294919741115,-0.5068614937333857,1.5278170436416587,daisy
244,-1.709789052197542,0.5818284791942077,2.853600794668976,daisy
245,1.5589706818688962,2.462746128447308,1.7051035578088816,sunflower
246,-2.619798642333999,-0.08969630058604516,0.5173985962969088,rose
247,0.6897730451959259,0.9339103039662106,-0.8282454505893476,daisy
248,0.3225776554425446,1.6940714647130477,-1.3000912677720213,daisy
249,0.2251122385231139,1.9464345074015705,0.29937893312943076,sunflower
250,-1.3337422384441153,2.194737427495555,1.8205159541103209,rose
251,-1.8767998200227862,-1.3007508443716123,1.2370496144380692,daisy
252,-1.4323890408675433,-2.383540318802005,1.0065670435973582,daisy
253,4.224699043856216,-2.068373892037184,0.48936777292616873,daisy
254,-1.3405986095177456,1.5945657333359016,0.8804067223079592,rose
255,-1.537726812847656,-4.318344837994218,-0.24361888185076674,daisy
256,-2.2160234662977385,0.08803045975152268,-0.43322992418199724,rose
257,-1.5228831452692748,-3.242642360509747,0.3473871834577209,daisy
258,0.8801292225724038,0.4341100425267217,0.9562456905544774,sunflower
259,-1.4273562804916238,1.9686663220804064,2.4690259898210396,rose
260,3.3250973219527715,2.07366729107033,3.2618468782604246,sunflower
261,-0.8166891712266412,-1.2763328663497635,2.173900060251647,daisy
262,2.639716305318768,2.4275257079013035,2.736384996151494,sunflower
263,-3.8180712497104197,0.13019064973838534,0.7780974502684627,rose
264,2.734468833809987,2.856892172160974,2.411792135274006,sunflower
265,1.459022561850534,1.8483831888352107,1.2289920465569544,sunflower
266,-2.7452176366005645,2.246494773872415,2.7111979901787953,rose
267,1.8948236044424642,2.3215403150076006,1.8531488938653942,sunflower
268,1.5107734381562872,1.374953320529308,1.414403433952502,sunflower
269,-1.57900623267697,-0.29702885353207087,2.200206089169026,daisy
270,1.0842610917344135,4.133724434833957,-3.5437906415904057,daisy
271,1.4292919752620823,-0.43264242039495304,1.738183075813144,sunflower
272,-1.3241917501587341,1.9532141393343965,-0.45927914847984597,rose
273,1.1570015652901438,1.6439131770849242,-1.0628315218148399,daisy
274,1.7136472813918648,2.6946257292675595,1.7928150985211637,sunflower
275,1.1231246437329339,1.3477550063729664,1.2412625777587976,sunflower
276,-1.759918718300906,-4.266099828845704,-0.7721905016965538,daisy
277,-1.5082862728377544,-1.84215648323307,1.2652680336218731,daisy
278,-2.205408425682809,-2.7095403410113024,0.2081861623325303,daisy
279,0.33621995900775237,2.9186982933365466,-0.2987811296562253,sunflower
280,-2.3257201889321446,-0.15675884868169687,1.7828037754701143,daisy
281,-0.3960130978393568,2.304041392072416,1.5036233538432138,rose
282,2.5650215743802347,1.2761372276051088,-2.2154437780967644,daisy
283,-0.08951519377661032,1.7083042123573646,2.03863059657171,rose
284,-1.4029224097183852,1.4203411905663028,2.2035480327488557,rose
285,-2.1777799610008373,-1.1529936910512784,1.169120604646935,daisy
286,-0.7507015186624599,-2.0980723660954688,1.6077410840932653,daisy
287,-0.4562132578125415,1.5133349823340463,-0.5869164461370593,sunflower
288,0.4016210204601687,1.7522368662598709,0.417169341496082,sunflower
289,0.05372770692057194,0.46833899284510805,-0.09161031059285096,sunflower
290,-0.9773140464660572,0.8016386433483024,1.1161020088855205,rose
291,1.6215588682575506,2.120701065519082,-2.316032587602174,daisy
292,0.961186764063452,-0.1519238160032026,1.040930320882583,sunflower
293,2.3501545339031837,2.036643508188395,2.2459014344065986,sunflower
294,1.0889882921511655,0.7737467092528835,-1.1132848622490013,daisy
295,0.7395725894112108,1.3064529986426525,1.5288103487318823,rose
296,-0.10008326776644316,1.0225425058531337,0.06311557103943932,sunflower
297,-0.6580814843636049,2.743665211285217,-1.9289487990481564,daisy
298,2.553498565522066,0.6872096329535845,2.6728481662359274,sunflower
299,1.968545309553511,2.627504913480559,1.7148469481620674,sunflower
300,0.54958365793718,0.23297172502935926,-1.0177409889265836,rose
301,1.509441362845073,0.6975033957101408,-0.6088757478427046,daisy
302,2.5381107697202507,1.1808850964023572,-0.7866147827407559,daisy
303,2.6329647104190745,1.412393083218468,-1.570529442080048,daisy
304,-3.008726081318585,1.4879875355766847,2.6918270670869813,rose
305,-2.0836161045825037,0.1872758392289704,2.239680629965744,daisy
306,-0.8384211992433952,1.4376530654209585,1.7929220879578056,rose
307,-1.4666089808094898,-2.0828889627576253,1.5248661646450377,daisy
308,2.7780715290315485,0.8166421063880017,-1.0073408125977408,daisy
309,0.7447021959713023,1.4902941487055932,0.834927452130188,sunflower
310,2.0979774823714754,0.6258466488870829,2.158459332333927,sunflower
311,-1.5991726227537681,1.3296932626705944,0.9425013725396887,rose
312,1.1281601408023794,1.2981890572713644,1.1240351786684943,sunflower
313,-1.4436055633796112,-0.7428390674004359,1.8704542182194326,daisy
314,1.9104666380930007,1.193464121344445,-1.2040845585221418,daisy
315,-0.9690145206965091,1.221997287300272,2.776943653883273,rose
316,2.7267811919969414,2.4514327230407904,2.7870342839356184,sunflower
317,-0.664726780118296,1.930140143794672,2.6055159322289985,rose
318,3.441961061500789,-0.239021931838584,-0.40496981712456837,daisy
319,1.5267406988246388,2.2324996854036745,1.274140356948159,sunflower
320,-0.7118829494267971,2.612202164387572,2.1320387130422023,rose
321,-0.2260560346867262,1.7183868069710289,1.5838036221648215,rose
322,1.7516912062648702,2.401586797778485,1.833435079566535,sunflower
323,-2.095931754866222,1.8172181341743125,2.1101381770891305,rose
324,1.9083805581391844,0.19756016781764751,2.000230674551715,sunflower
325,3.6929192776864843,-0.06289113019551862,-0.36596838658197317,daisy
326,3.015974037010287,1.0430712258085233,2.951163429718026,sunflower
327,-0.4085604009210997,-1.267627408480483,2.3944502093199835,daisy
328,-3.632115250926332,0.3040041342052844,0.9891037279150627,rose
329,1.0692141215444315,2.511123456514645,1.3172152956358214,sunflower
330,1.999472212159521,1.568324782280872,-1.5117338410857182,daisy
331,-2.3147326989112558,2.9550353954391184,2.918909150108667,rose
332,-1.0484843778256503,-1.2880680678562229,1.954502302751111,daisy
333,-1.8455952526006676,1.6863848916027309,1.3149088122970438,rose
334,1.2764039141975454,1.5443860803329688,-1.5147511719289162,daisy
335,0.5937736871537824,1.4875245611667187,1.209931624838837,sunflower
336,-2.091911579829686,-1.2850156928188554,1.328308834618938,daisy
337,-2.06134858921461,-2.2756203193791857,0.8801707567956831,daisy
338,1.3275336135270925,0.33174706367963736,1.1001654985174372,sunflower
339,-2.694378466876209,2.6379476159916466,2.5122736663124616,rose
340,-1.680204658846531,2.2702033073193655,1.131247776210246,rose
341,2.8927553319160357,0.8991029598968439,-1.6141495342202747,daisy
342,-0.24551273817277308,1.585785338840512,-1.2961923705758809,daisy
343,1.5676741567809764,-0.5602906337471407,1.8325721386948537,sunflower
344,1.8016481896194532,0.9964820102130267,-1.140687287766538,daisy
345,-0.6649949515660772,2.200272604434802,2.1800061252282097,rose
346,-2.2350957327968564,0.30012336861857003,1.6284421456339633,rose
347,1.3290899020090539,1.0167052322736765,1.2760969360757972,sunflower
348,-0.27326150433964047,-0.5113006163988187,2.8589494087957563,daisy
349,1.652065462929784,0.44130801446722634,-0.4801742013427506,daisy
350,-1.1009745224483845,0.5420693595188537,1.7149124829054525,rose
351,-1.8280653043322705,1.5678890612180685,1.6221920710811564,rose
352,2.455740390432228,-0.6394048442456879,-0.18174025015594397,daisy
353,2.9621206263171524,0.664345482939638,-1.2264240176043368,daisy
354,0.8873202361701894,0.42935817843774315,1.1227669601002799,sunflower
355,1.980562837934341,3.220774109654869,-2.514739992840469,daisy
356,-1.843973215101601,-1.5765135480025603,1.0294923917850423,daisy
357,1.3526373241389265,1.2623226908690381,1.6864194545486417,sunflower
358,0.9975080059544627,2.8296433411979356,-2.294895503032432,daisy
359,1.929756955939885,2.7204756636441196,1.812471467908071,sunflower
360,0.9471392089144409,1.1708878055220033,-1.0853672650732633,daisy
361,-1.8152014610606402,2.443363732911415,3.7437945386935065,rose
362,2.678003338637539,0.726977020704589,2.674164833792221,sunflower
363,1.941061164056738,0.9983794754172601,-0.926309649718863,daisy
364,-0.9667662656786691,2.513080283602484,1.4823514744832753,rose
365,1.6998216942646263,1.9525387944521557,-1.5040198659120134,daisy
366,1.0797825101540142,0.49119254567305837,-0.6080832600957222,daisy
367,-1.6082304958333546,-1.1839821673765365,1.646102270846184,daisy
368,2.844812160870758,0.0802122555213467,-0.3849816565295219,daisy
369,0.7698222100063926,2.7660865537030483,-1.8984136485311913,daisy
370,-1.924093752311733,1.716358752472191,2.3382188431965925,rose
371,-0.6593366417455937,-1.6955435690691,1.777008509994493,daisy
372,1.3954095023238962,1.212730962271325,1.5215841799027734,sunflower
373,1.904494579900997,1.6914012724806304,-2.140366435042732,daisy
374,1.8166265311274015,1.150255560543445,1.9055825865708131,sunflower
375,-1.519260764624391,-3.0421697060567032,0.496271705645313,daisy
376,-1.3364574317820932,-3.621062884750039,0.13972200585607664,daisy
377,0.256040985504985,1.970170338314252,0.7281125957416001,rose
378,1.7205794846305866,0.40404525891219345,1.833668430388567,sunflower
379,1.531878806650329,0.3205965793938623,1.7989171484387847,sunflower
380,2.340145321450245,2.863431681085368,2.1605791030013726,sunflower
381,0.04236307539363415,-2.0727278434190795,2.134231856756611,daisy
382,-0.6714035292796082,-2.269425307491813,1.5265707166517748,daisy
383,-0.5487501349305139,1.9671435131407726,-0.5930552142407333,sunflower
384,0.723470640613534,2.3971269245846045,-2.1681241747995417,daisy
385,2.4295487286247495,2.792421579576418,-2.511045878353004,daisy
386,-2.6603277512682375,1.5821416089400315,1.2711323895085909,rose
387,-2.8264865348405177,-1.1253915592500137,0.7725292222438852,daisy
388,4.359797773315565,0.05205400647761782,-0.25320777098691805,daisy
389,0.5496128599545229,1.728388215051855,1.619020533401813,rose
390,-0.5744620197409733,3.9274428125156033,-2.957075133566472,daisy
391,1.1396092083891973,0.49896767959345456,-0.6646977413497959,daisy
392,-1.301014132623197,0.19892851427986225,2.7574841339344136,daisy
393,0.7869022270931801,-0.9279632727128981,0.7694433770654284,sunflower
394,1.794250608761922,0.3905243749552392,2.0959825415544713,sunflower
395,-1.2906272631160853,-1.9909027493792941,1.471452316029009,daisy
396,1.8576483907648635,3.0885219530648893,-2.446535538812047,daisy
397,3.9267549004440068,2.332578788249369,4.422407284818933,sunflower
398,1.4784126804735127,-1.1977255980659862,0.23949876875868314,daisy
399,1.6041027281903222,1.4888592352759877,1.6385562588521139,sunflower
400,2.2754758439578207,-0.9823933005139702,2.442477318942695,sunflower
401,-0.6039390694978826,-3.480345162313733,0.785706568508679,daisy
402,3.2262502657083254,0.7922327266483584,-1.4301748620788708,daisy
403,2.2038029052703356,-0.025251074787676187,-0.9782455170754376,daisy
404,0.34539322702474284,0.3107953837045958,0.39292704788000976,sunflower
405,0.15702235682901433,2.3083281997047758,-1.7894357860942744,daisy
406,-1.3067146195749195,1.3105493829594188,2.6432125914351534,rose
407,-1.9993646349039391,2.2671636871395977,4.337455176993034,rose
408,2.022760174858435,1.4639877935592,-0.9891334869397126,daisy
409,-3.277813542637746,-0.4259796787997654,1.2295213790135155,daisy
410,0.7509840601545617,1.7855117886675866,1.9112059105568906,rose
411,-1.4451018605385146,-1.6876877429260653,1.4123018561428964,daisy
412,0.4351054827412848,1.5061311914714566,0.4857771798162742,sunflower
413,-1.8632932096126926,0.5244035439232473,3.0572197233469147,daisy
414,-0.20406560372706029,1.2886511826998939,-0.03356135168200547,sunflower
415,1.2539651453062186,0.5119871165380153,1.6646784354859019,sunflower
416,1.4871439553163117,0.553799356137658,-1.2520896444812186,daisy
417,-0.415890595595817,-2.909106800179774,1.460505856835275,daisy
418,-2.1693835800339087,-1.2239297969798633,1.2289012120179366,daisy
419,-2.3213937489095224,-0.8370457122983659,1.4843671521234714,daisy
